,SCC,Data.Category,Short.Name,EI.Sector,Option.Group,Option.Set,SCC.Level.One,SCC.Level.Two,SCC.Level.Three,SCC.Level.Four,Map.To,Last.Inventory.Year,Created_Date,Revised_Date,Usage.Notes
1984,2267008000,Point,"Airport Ground Support Equipment, LPG",Mobile - Non-Road Equipment - Other,,,Mobile Sources,LPG,Airport Ground Support Equipment,All,2267008005.0,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
1985,2267008005,Point,"Airport Ground Support Equipment, LPG",Mobile - Non-Road Equipment - Other,,,Mobile Sources,LPG,Airport Ground Support Equipment,Airport Ground Support Equipment,,,12/10/1999 0:00:00,10/17/2007 0:00:00,
1986,2267009000,Nonroad,Off-highway LPG /Underground Mining Equipt /All,Mobile - Non-Road Equipment - Other,,,Mobile Sources,LPG,Underground Mining Equipment,All,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
1987,2267009010,Nonroad,Off-highway LPG /Underground Mining Equipt /Other Underground Mining Equipt,Mobile - Non-Road Equipment - Other,,,Mobile Sources,LPG,Underground Mining Equipment,Other Underground Mining Equipment,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
1988,2267010000,Nonroad,Off-highway LPG /Industrial Equipt /All,Mobile - Non-Road Equipment - Other,,,Mobile Sources,LPG,Industrial Equipment,All,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
1989,2267010010,Nonroad,Off-highway LPG /Industrial Equipt /Other Oil Field Equipt,Mobile - Non-Road Equipment - Other,,,Mobile Sources,LPG,Industrial Equipment,Other Oil Field Equipment,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
1990,2268000000,Nonroad,Off-highway CNG /All Equipt except Rail & Marine /All,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,CNG Equipment except Rail and Marine,All,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
1991,2268001000,Nonroad,Off-highway CNG /Recreational Equipt /All,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Recreational Equipment,All,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
1992,2268001010,Nonroad,Off-highway CNG /Recreational Equipt /Motorcycles: Off-road,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Recreational Equipment,Motorcycles: Off-road,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
1993,2268001020,Nonroad,Off-highway CNG /Recreational Equipt /Snowmobiles,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Recreational Equipment,Snowmobiles,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
1994,2268001030,Nonroad,Off-highway CNG /Recreational Equipt /All Terrain Vehicles,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Recreational Equipment,All Terrain Vehicles,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
1995,2268001040,Nonroad,Off-highway CNG /Recreational Equipt /Minibikes,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Recreational Equipment,Minibikes,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
1996,2268001050,Nonroad,Off-highway CNG /Recreational Equipt /Golf Carts,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Recreational Equipment,Golf Carts,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
1997,2268001060,Nonroad,Off-highway CNG /Recreational Equipt /Specialty Vehicles/Carts,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Recreational Equipment,Specialty Vehicles/Carts,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
1998,2268002000,Nonroad,Off-highway CNG /Construction & Mining Equipt /All,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,All,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
1999,2268002003,Nonroad,Off-highway CNG /Construction & Mining Equipt /Pavers,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Pavers,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2000,2268002006,Nonroad,Off-highway CNG /Construction & Mining Equipt /Tampers/Rammers,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Tampers/Rammers,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2001,2268002009,Nonroad,Off-highway CNG /Construction & Mining Equipt /Plate Compactors,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Plate Compactors,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2002,2268002015,Nonroad,Off-highway CNG /Construction & Mining Equipt /Rollers,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Rollers,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2003,2268002018,Nonroad,Off-highway CNG /Construction & Mining Equipt /Scrapers,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Scrapers,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2004,2268002021,Nonroad,Off-highway CNG /Construction & Mining Equipt /Paving Equipt,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Paving Equipment,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2005,2268002024,Nonroad,Off-highway CNG /Construction & Mining Equipt /Surfacing Equipt,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Surfacing Equipment,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2006,2268002027,Nonroad,Off-highway CNG /Construction & Mining Equipt /Signal Boards/Light Plants,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Signal Boards/Light Plants,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2007,2268002030,Nonroad,Off-highway CNG /Construction & Mining Equipt /Trenchers,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Trenchers,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2008,2268002033,Nonroad,Off-highway CNG /Construction & Mining Equipt /Bore/Drill Rigs,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Bore/Drill Rigs,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2009,2268002036,Nonroad,Off-highway CNG /Construction & Mining Equipt /Excavators,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Excavators,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2010,2268002039,Nonroad,Off-highway CNG /Construction & Mining Equipt /Concrete/Industrial Saws,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Concrete/Industrial Saws,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2011,2268002042,Nonroad,Off-highway CNG /Construction & Mining Equipt /Cement & Mortar Mixers,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Cement and Mortar Mixers,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2012,2268002045,Nonroad,Off-highway CNG /Construction & Mining Equipt /Cranes,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Cranes,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2013,2268002048,Nonroad,Off-highway CNG /Construction & Mining Equipt /Graders,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Graders,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2014,2268002051,Nonroad,Off-highway CNG /Construction & Mining Equipt /Off-highway Trucks,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Off-highway Trucks,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2015,2268002054,Nonroad,Off-highway CNG /Construction & Mining Equipt /Crushing/Processing Equipt,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Crushing/Processing Equipment,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2016,2268002057,Nonroad,Off-highway CNG /Construction & Mining Equipt /Rough Terrain Forklifts,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Rough Terrain Forklifts,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2017,2268002060,Nonroad,Off-highway CNG /Construction & Mining Equipt /Rubber Tire Loaders,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Rubber Tire Loaders,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2018,2268002063,Nonroad,Off-highway CNG /Construction & Mining Equipt /Rubber Tire Tractor/Dozers,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Rubber Tire Tractor/Dozers,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2019,2268002066,Nonroad,Off-highway CNG /Construction & Mining Equipt /Tractors/Loaders/Backhoes,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Tractors/Loaders/Backhoes,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2020,2268002069,Nonroad,Off-highway CNG /Construction & Mining Equipt /Crawler Tractor/Dozers,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Crawler Tractor/Dozers,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2021,2268002072,Nonroad,Off-highway CNG /Construction & Mining Equipt /Skid Steer Loaders,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Skid Steer Loaders,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2022,2268002075,Nonroad,Off-highway CNG /Construction & Mining Equipt /Off-highway Tractors,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Off-highway Tractors,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2023,2268002078,Nonroad,Off-highway CNG /Construction & Mining Equipt /Dumpers/Tenders,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Dumpers/Tenders,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2024,2268002081,Nonroad,Off-highway CNG /Construction & Mining Equipt /Other Construction Equipt,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Construction and Mining Equipment,Other Construction Equipment,,,12/10/1999 0:00:00,,
2025,2268003000,Nonroad,Off-highway CNG /Industrial Equipt /All,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Industrial Equipment,All,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2026,2268003010,Nonroad,Off-highway CNG /Industrial Equipt /Aerial Lifts,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Industrial Equipment,Aerial Lifts,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2027,2268003020,Nonroad,Off-highway CNG /Industrial Equipt /Forklifts,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Industrial Equipment,Forklifts,,,12/10/1999 0:00:00,,
2028,2268003030,Nonroad,Off-highway CNG /Industrial Equipt /Sweepers/Scrubbers,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Industrial Equipment,Sweepers/Scrubbers,,,12/10/1999 0:00:00,,
2029,2268003040,Nonroad,Off-highway CNG /Industrial Equipt /Other General Industrial Equipt,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Industrial Equipment,Other General Industrial Equipment,,,12/10/1999 0:00:00,,
2030,2268003050,Nonroad,Off-highway CNG /Industrial Equipt /Other Material H&ling Equipt,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Industrial Equipment,Other Material Handling Equipment,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2031,2268003060,Nonroad,Off-highway CNG /Industrial Equipt /AC\Refrigeration,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Industrial Equipment,AC\Refrigeration,,,12/10/1999 0:00:00,,
2032,2268003070,Nonroad,Off-highway CNG /Industrial Equipt /Terminal Tractors,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Industrial Equipment,Terminal Tractors,,,12/10/1999 0:00:00,,
2033,2268004000,Nonroad,Off-highway CNG /Lawn & Garden Equipt /All,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,All,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2034,2268004010,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Lawn Mowers (Residential),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Lawn Mowers (Residential),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2035,2268004011,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Lawn Mowers (Commercial),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Lawn Mowers (Commercial),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2036,2268004015,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Rotary Tillers < 6 HP (Residential),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Rotary Tillers < 6 HP (Residential),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2037,2268004016,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Rotary Tillers < 6 HP (Commercial),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Rotary Tillers < 6 HP (Commercial),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2038,2268004020,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Chain Saws < 6 HP (Residential),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Chain Saws < 6 HP (Residential),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2039,2268004021,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Chain Saws < 6 HP (Commercial),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Chain Saws < 6 HP (Commercial),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2040,2268004025,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Trimmers/Edgers/Brush Cutters (Residential),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Trimmers/Edgers/Brush Cutters (Residential),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2041,2268004026,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Trimmers/Edgers/Brush Cutters (Commercial),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Trimmers/Edgers/Brush Cutters (Commercial),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2042,2268004030,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Leafblowers/Vacuums (Residential),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Leafblowers/Vacuums (Residential),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2043,2268004031,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Leafblowers/Vacuums (Commercial),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Leafblowers/Vacuums (Commercial),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2044,2268004035,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Snowblowers (Residential),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Snowblowers (Residential),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2045,2268004036,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Snowblowers (Commercial),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Snowblowers (Commercial),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2046,2268004040,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Rear Engine Riding Mowers (Residential),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Rear Engine Riding Mowers (Residential),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2047,2268004041,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Rear Engine Riding Mowers (Commercial),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Rear Engine Riding Mowers (Commercial),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2048,2268004045,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Front Mowers (Residential),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Front Mowers (Residential),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2049,2268004046,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Front Mowers (Commercial),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Front Mowers (Commercial),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2050,2268004050,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Shredders < 6 HP (Residential),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Shredders < 6 HP (Residential),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2051,2268004051,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Shredders < 6 HP (Commercial),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Shredders < 6 HP (Commercial),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2052,2268004055,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Lawn & Garden Tractors (Residential),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Lawn and Garden Tractors (Residential),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2053,2268004056,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Lawn & Garden Tractors (Commercial),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Lawn and Garden Tractors (Commercial),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2054,2268004060,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Wood Splitters (Residential),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Wood Splitters (Residential),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2055,2268004061,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Wood Splitters (Commercial),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Wood Splitters (Commercial),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2056,2268004065,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Chippers/Stump Grinders (Residential),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Chippers/Stump Grinders (Residential),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2057,2268004066,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Chippers/Stump Grinders (Commercial),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Chippers/Stump Grinders (Commercial),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2058,2268004071,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Turf Equipt (Commercial),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Turf Equipment (Commercial),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2059,2268004075,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Other Lawn & Garden Equipt (Residential),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Other Lawn and Garden Equipment (Residential),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2060,2268004076,Nonroad,Off-highway CNG /Lawn & Garden Equipt /Other Lawn & Garden Equipt (Commercial),Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Lawn and Garden Equipment,Other Lawn and Garden Equipment (Commercial),,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2061,2268005000,Nonroad,Off-highway CNG /Agricultural Equipt /All,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Agricultural Equipment,All,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2062,2268005010,Nonroad,Off-highway CNG /Agricultural Equipt /2-Wheel Tractors,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Agricultural Equipment,2-Wheel Tractors,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2063,2268005015,Nonroad,Off-highway CNG /Agricultural Equipt /Agricultural Tractors,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Agricultural Equipment,Agricultural Tractors,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2064,2268005020,Nonroad,Off-highway CNG /Agricultural Equipt /Combines,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Agricultural Equipment,Combines,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2065,2268005025,Nonroad,Off-highway CNG /Agricultural Equipt /Balers,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Agricultural Equipment,Balers,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2066,2268005030,Nonroad,Off-highway CNG /Agricultural Equipt /Agricultural Mowers,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Agricultural Equipment,Agricultural Mowers,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2067,2268005035,Nonroad,Off-highway CNG /Agricultural Equipt /Sprayers,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Agricultural Equipment,Sprayers,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
2068,2268005040,Nonroad,Off-highway CNG /Agricultural Equipt /Tillers : 6 HP,Mobile - Non-Road Equipment - Other,,,Mobile Sources,CNG,Agricultural Equipment,Tillers : 6 HP,,2005,12/10/1999 0:00:00,7/25/2008 0:00:00,
